forecast_date,origin_port,destination_port,cargo_type,vessel_class,route_distance_nm,bdi_index,bunker_vlsfo_usd_ton,usd_inr_rate,derived_congestion_index,est_waiting_days,vessels_approaching_count,vessels_anchorage_count,freight_usd_per_ton,transit_days,on_time_flag,freight_lag_1d,freight_lag_3d,freight_lag_7d,freight_lag_14d,freight_lag_30d,freight_rolling_mean_7d,freight_rolling_std_7d,freight_rolling_mean_30d,freight_rolling_std_30d,freight_rolling_mean_90d,freight_rolling_std_90d,freight_momentum_7d,freight_pct_change_7d,freight_volatility_30d,bunker_rolling_mean_7d,bunker_rolling_mean_30d,bunker_volatility_30d,bdi_rolling_mean_7d,bdi_rolling_mean_30d,bdi_momentum_14d,bdi_pct_change_14d,fx_rolling_mean_30d,congestion_severity_level,waiting_pressure_ratio,year,month,quarter,day_of_week,day_of_year,week_of_year,month_sin,month_cos,day_of_week_sin,day_of_week_cos,is_monsoon,is_peak_procurement
2023-01-02,NEWCASTLE,DHAMRA,Thermal Coal,Panamax,5999.7,1450.5,618.5,82.52,0.22,0.8,3,13,22.06,14.7,1,21.98,,,,,21.98,0.0,21.98,0.0,21.98,0.0,,0.0,0.0,619.1428571428571,619.25,0.0005657238996732654,1423.2857142857142,1418.75,,0.0,82.52833333333334,LOW,0.26666666666666666,2023,1,1,0,2,1,0.49999999999999994,0.8660254037844387,0.0,1.0,0,1
2023-01-02,HAY_POINT,PARADIP,Coking Coal,Capesize,5417.4,1450.5,618.5,82.52,0.32,1.5,8,18,18.53,15.2,1,18.48,,,,,18.48,0.0,18.48,0.0,18.48,0.0,,0.0,0.0,619.2714285714285,619.3181818181819,0.00043815960533133343,1417.8428571428574,1415.8636363636363,,0.0,82.52909090909091,LOW,0.5,2023,1,1,0,2,1,0.49999999999999994,0.8660254037844387,0.0,1.0,0,1
2023-01-02,HAY_POINT,DHAMRA,Coking Coal,Capesize,5421.6,1450.5,618.5,82.52,0.32,2.0,15,13,18.27,14.1,1,18.21,,,,,18.21,0.0,18.21,0.0,18.21,0.0,,0.0,0.0,618.7571428571429,619.1,0.0007093442623596264,1439.6142857142856,1425.1,38.09999999999991,2.697536108751055,82.52666666666667,LOW,0.6666666666666666,2023,1,1,0,2,1,0.49999999999999994,0.8660254037844387,0.0,1.0,0,1
2023-01-03,HAY_POINT,VISAKHAPATNAM,Coking Coal,Capesize,5529.4,1490.0,621.6,82.5,0.46,1.7,6,17,17.97,14.5,1,17.88,,,,,17.854999999999997,0.03535533905932913,17.854999999999997,0.03535533905932913,17.854999999999997,0.03535533905932913,,0.0,0.0019801366037148775,621.6,619.6370370370371,0.0020132828691572686,1490.0,1446.6296296296296,39.5,2.7231988969320926,82.51851851851852,MODERATE,0.5666666666666667,2023,1,1,1,3,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,1
2023-01-03,MAPUTO,VISAKHAPATNAM,Coking Coal,Panamax,4821.6,1490.0,621.6,82.5,0.36,1.3,6,9,19.65,15.9,1,19.56,,,,,19.53,0.04242640687119069,19.53,0.04242640687119069,19.53,0.04242640687119069,,0.0,0.0021723710635530307,621.6,619.8333333333334,0.002136695879626238,1490.0,1450.9666666666667,39.5,2.7231988969320926,82.51666666666667,MODERATE,0.43333333333333335,2023,1,1,1,3,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,1
2023-01-03,HAY_POINT,DHAMRA,Coking Coal,Capesize,5421.6,1490.0,621.6,82.5,0.38,1.6,6,14,18.37,14.7,1,18.27,,,,,18.240000000000002,0.04242640687119069,18.240000000000002,0.04242640687119069,18.240000000000002,0.04242640687119069,,0.0,0.00232600914863984,621.6,619.7724137931035,0.002104578784970512,1490.0,1449.6206896551723,39.5,2.7231988969320926,82.51724137931035,MODERATE,0.5333333333333333,2023,1,1,1,3,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,1
2023-01-03,NEWCASTLE,DHAMRA,Thermal Coal,Panamax,5999.7,1490.0,621.6,82.5,0.45,2.3,9,13,22.16,16.0,1,22.06,,,,,22.02,0.056568542494922595,22.02,0.056568542494922595,22.02,0.056568542494922595,,0.0,0.0025689619661636055,621.6,619.7071428571428,0.0020641319211700242,1490.0,1448.1785714285713,39.5,2.7231988969320926,82.51785714285714,MODERATE,0.7666666666666666,2023,1,1,1,3,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,1
2023-01-03,RICHARDS_BAY,PARADIP,Thermal Coal,Capesize,5273.8,1490.0,621.6,82.5,0.52,2.2,2,9,16.62,16.0,1,16.59,,,,,16.545,0.06363961030678791,16.545,0.06363961030678791,16.545,0.06363961030678791,,0.0,0.0038464557453483173,621.157142857143,619.5615384615385,0.0019492297934559143,1484.357142857143,1444.9615384615386,39.5,2.7231988969320926,82.51923076923077,MODERATE,0.7333333333333334,2023,1,1,1,3,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,1
2023-01-03,GLADSTONE,PARADIP,Coking Coal,Panamax,5625.7,1490.0,621.6,82.5,0.3,0.9,8,17,21.6,14.8,1,21.5,,,,,21.48,0.028284271247461298,21.48,0.028284271247461298,21.48,0.028284271247461298,,0.0,0.0013167724044441944,619.3857142857144,619.1909090909091,0.0014452910150613793,1461.7857142857142,1436.7727272727273,77.59999999999991,5.494194279241001,82.52272727272727,LOW,0.3,2023,1,1,1,3,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,1
2023-01-03,TANJUNG_BARA,DHAMRA,Thermal Coal,Supramax,2650.9,1490.0,621.6,82.5,0.39,1.1,10,10,11.28,7.6,1,11.16,,,,,11.155000000000001,0.0070710678118646965,11.155000000000001,0.0070710678118646965,11.155000000000001,0.0070710678118646965,,0.0,0.000633892228764204,620.2714285714286,619.3916666666667,0.0017640374888235697,1473.0714285714287,1441.2083333333333,77.59999999999991,5.494194279241001,82.52083333333333,MODERATE,0.3666666666666667,2023,1,1,1,3,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,1
2023-01-03,TANJUNG_BARA,PARADIP,Thermal Coal,Supramax,2647.4,1490.0,621.6,82.5,0.48,1.8,10,17,11.59,7.9,1,11.52,,,,,11.515,0.0070710678118646965,11.515,0.0070710678118646965,11.515,0.0070710678118646965,,0.0,0.0006140744951684495,619.8285714285714,619.295652173913,0.0016282436761511877,1467.4285714285713,1439.0869565217392,77.59999999999991,5.494194279241001,82.52173913043478,MODERATE,0.6,2023,1,1,1,3,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,1
2023-01-03,BALIKPAPAN,KAMARAJAR,Thermal Coal,Supramax,2856.5,1490.0,621.6,82.5,0.42,1.7,9,12,10.86,7.0,1,10.81,,,,,10.81,0.0,10.81,0.0,10.81,0.0,,0.0,0.0,618.9428571428572,619.0761904761905,0.0011835988279637983,1456.142857142857,1434.2380952380952,77.59999999999991,5.494194279241001,82.52380952380952,MODERATE,0.5666666666666667,2023,1,1,1,3,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,1
2023-01-03,HAY_POINT,PARADIP,Coking Coal,Capesize,5417.4,1490.0,621.6,82.5,0.43,1.6,6,10,18.62,14.5,1,18.53,,,,,18.505000000000003,0.03535533905932662,18.505000000000003,0.03535533905932662,18.505000000000003,0.03535533905932662,,0.0,0.0019105830348190552,620.7142857142857,619.48,0.0018680565782957393,1478.7142857142858,1443.16,39.5,2.7231988969320926,82.52,MODERATE,0.5333333333333333,2023,1,1,1,3,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,1
2023-01-04,NEWCASTLE,DHAMRA,Thermal Coal,Panamax,5999.7,1503.6,619.7,82.47,0.44,2.2,7,6,22.27,16.2,1,22.16,21.98,,,,22.066666666666666,0.0901849950564578,22.066666666666666,0.0901849950564578,22.066666666666666,0.0901849950564578,,0.0,0.00408693331071561,619.7,619.9333333333333,0.0020939310175660812,1503.6,1481.3666666666666,13.599999999999909,0.9127516778523428,82.49666666666666,MODERATE,0.7333333333333334,2023,1,1,2,4,1,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,1
2023-01-04,BALIKPAPAN,KAMARAJAR,Thermal Coal,Supramax,2856.5,1503.6,619.7,82.47,0.44,1.6,7,12,10.93,7.1,1,10.86,10.81,,,,10.826666666666668,0.02886751345948093,10.826666666666668,0.02886751345948093,10.826666666666668,0.02886751345948093,,0.0,0.0026663343712574747,619.7,619.9233333333334,0.0020988227000933676,1503.6,1478.3266666666668,13.599999999999909,0.9127516778523428,82.49866666666667,MODERATE,0.5333333333333333,2023,1,1,2,4,1,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,1
2023-01-04,GLADSTONE,PARADIP,Coking Coal,Panamax,5625.7,1503.6,619.7,82.47,0.47,2.0,17,16,21.62,15.4,1,21.6,21.46,,,,21.52,0.07211102550928071,21.52,0.07211102550928071,21.52,0.07211102550928071,,0.0,0.0033508840850037507,619.7,619.9133333333334,0.002103575357503123,1503.6,1475.2866666666669,13.599999999999909,0.9127516778523428,82.50066666666666,MODERATE,0.6666666666666666,2023,1,1,2,4,1,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,1
2023-01-04,TANJUNG_BARA,DHAMRA,Thermal Coal,Supramax,2650.9,1503.6,619.7,82.47,0.39,0.9,13,14,11.33,7.7,1,11.28,11.15,,,,11.196666666666667,0.0723417813807013,11.196666666666667,0.0723417813807013,11.196666666666667,0.0723417813807013,,0.0,0.006461010543081389,619.7,619.9033333333334,0.002108189917704897,1503.6,1472.2466666666664,13.599999999999909,0.9127516778523428,82.50266666666667,MODERATE,0.3,2023,1,1,2,4,1,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,1
2023-01-04,RICHARDS_BAY,PARADIP,Thermal Coal,Capesize,5273.8,1503.6,619.7,82.47,0.4,1.5,15,15,16.65,14.3,1,16.62,16.5,,,,16.57,0.06244997998398336,16.57,0.06244997998398336,16.57,0.06244997998398336,,0.0,0.0037688581764624843,619.9714285714286,619.8933333333333,0.0021126672732975434,1501.6571428571428,1469.2066666666665,13.599999999999909,0.9127516778523428,82.50466666666668,MODERATE,0.5,2023,1,1,2,4,1,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,1
2023-01-04,TANJUNG_BARA,PARADIP,Thermal Coal,Supramax,2647.4,1503.6,619.7,82.47,0.22,1.1,5,6,11.69,7.0,1,11.59,11.51,,,,11.54,0.04358898943540601,11.54,0.04358898943540601,11.54,0.04358898943540601,,0.0,0.003777208789896535,620.2428571428571,619.8833333333333,0.0021170082825345137,1499.7142857142856,1466.1666666666667,13.599999999999909,0.9127516778523428,82.50666666666666,LOW,0.3666666666666667,2023,1,1,2,4,1,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,1
2023-01-04,HAY_POINT,VISAKHAPATNAM,Coking Coal,Capesize,5529.4,1503.6,619.7,82.47,0.4,1.0,11,12,17.98,13.0,1,17.97,17.83,,,,17.89333333333333,0.07094598884597739,17.89333333333333,0.07094598884597739,17.89333333333333,0.07094598884597739,,0.0,0.003964939764119452,620.7857142857143,619.8633333333332,0.0021252845286769853,1495.8285714285716,1460.0866666666668,53.09999999999991,3.6608066184074395,82.51066666666665,MODERATE,0.3333333333333333,2023,1,1,2,4,1,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,1
2023-01-04,MAPUTO,VISAKHAPATNAM,Coking Coal,Panamax,4821.6,1503.6,619.7,82.47,0.48,2.0,15,9,19.66,15.4,1,19.65,19.5,,,,19.569999999999997,0.07549834435270554,19.569999999999997,0.07549834435270554,19.569999999999997,0.07549834435270554,,0.0,0.003857861234169931,621.0571428571428,619.8533333333334,0.0021292213183736093,1493.8857142857141,1457.0466666666664,53.09999999999991,3.6608066184074395,82.51266666666668,MODERATE,0.6666666666666666,2023,1,1,2,4,1,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,1
2023-01-04,HAY_POINT,PARADIP,Coking Coal,Capesize,5417.4,1503.6,619.7,82.47,0.48,1.7,11,20,18.67,14.6,1,18.62,18.48,,,,18.543333333333333,0.07094598884597436,18.543333333333333,0.07094598884597436,18.543333333333333,0.07094598884597436,,0.0,0.00382595661581742,621.3285714285714,619.8433333333334,0.002133024868903117,1491.9428571428568,1454.0066666666667,53.09999999999991,3.6608066184074395,82.51466666666666,MODERATE,0.5666666666666667,2023,1,1,2,4,1,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,1
2023-01-04,HAY_POINT,DHAMRA,Coking Coal,Capesize,5421.6,1503.6,619.7,82.47,0.39,1.6,8,17,18.4,14.2,1,18.37,18.21,,,,18.283333333333335,0.0808290376865465,18.283333333333335,0.0808290376865465,18.283333333333335,0.0808290376865465,,0.0,0.004420913638279663,620.5142857142857,619.8733333333333,0.0021212137702398036,1497.7714285714283,1463.1266666666668,53.09999999999991,3.6608066184074395,82.50866666666667,MODERATE,0.5333333333333333,2023,1,1,2,4,1,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,1
2023-01-05,HAY_POINT,DHAMRA,Coking Coal,Capesize,5421.6,1509.6,612.1,82.39,0.37,1.9,1,10,18.47,14.0,1,18.4,18.27,,,,18.3125,0.08808140174482391,18.3125,0.08808140174482391,18.3125,0.08808140174482391,,0.0,0.004809905897328269,612.1,618.44,0.005983563922715673,1509.6,1495.1566666666665,6.0,0.39904229848363926,82.46633333333332,MODERATE,0.6333333333333333,2023,1,1,3,5,1,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,1
2023-01-05,MAPUTO,VISAKHAPATNAM,Coking Coal,Panamax,4821.6,1509.6,612.1,82.39,0.43,1.6,9,13,19.72,14.8,1,19.66,19.56,,,,19.5925,0.07632168761236724,19.5925,0.07632168761236724,19.5925,0.07632168761236724,,0.0,0.0038954542611901104,612.1,617.8,0.0067572613415659375,1509.6,1501.0666666666666,6.0,0.39904229848363926,82.45333333333333,MODERATE,0.5333333333333333,2023,1,1,3,5,1,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,1
2023-01-05,TANJUNG_BARA,DHAMRA,Thermal Coal,Supramax,2650.9,1509.6,612.1,82.39,0.39,1.5,8,9,11.38,8.5,1,11.33,11.16,,,,11.23,0.08906926143924851,11.23,0.08906926143924851,11.23,0.08906926143924851,,0.0,0.007931367893076448,612.1,618.0133333333334,0.006528149680512508,1509.6,1499.0966666666668,6.0,0.39904229848363926,82.45766666666667,MODERATE,0.5,2023,1,1,3,5,1,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,1
2023-01-05,BALIKPAPAN,KAMARAJAR,Thermal Coal,Supramax,2856.5,1509.6,612.1,82.39,0.54,2.0,8,11,10.93,7.7,1,10.93,10.81,,,,10.8525,0.05678908345800283,10.8525,0.05678908345800283,10.8525,0.05678908345800283,,0.0,0.005232811191707241,613.1857142857143,618.6533333333334,0.005659874942415993,1508.7428571428572,1493.1866666666667,6.0,0.39904229848363926,82.47066666666666,MODERATE,0.6666666666666666,2023,1,1,3,5,1,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,1
2023-01-05,NEWCASTLE,DHAMRA,Thermal Coal,Panamax,5999.7,1509.6,612.1,82.39,0.38,1.8,9,15,22.29,16.5,1,22.27,22.06,,,,22.1175,0.12553220038433688,22.1175,0.12553220038433688,22.1175,0.12553220038433688,,0.0,0.005675695733438991,612.1,618.2266666666667,0.006271421099305715,1509.6,1497.1266666666668,6.0,0.39904229848363926,82.462,MODERATE,0.6,2023,1,1,3,5,1,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,1
2023-01-05,HAY_POINT,PARADIP,Coking Coal,Capesize,5417.4,1509.6,612.1,82.39,0.48,2.2,7,14,18.76,14.3,1,18.67,18.53,,,,18.575000000000003,0.08582928793055683,18.575000000000003,0.08582928793055683,18.575000000000003,0.08582928793055683,,0.0,0.004620688448482197,615.3571428571429,619.08,0.004875959409375463,1507.0285714285712,1489.2466666666667,19.59999999999991,1.3154362416107321,82.47933333333332,MODERATE,0.7333333333333334,2023,1,1,3,5,1,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,1
2023-01-05,RICHARDS_BAY,PARADIP,Thermal Coal,Capesize,5273.8,1509.6,612.1,82.39,0.29,1.1,8,8,16.67,15.1,1,16.65,16.59,,,,16.59,0.06480740698407768,16.59,0.06480740698407768,16.59,0.06480740698407768,,0.0,0.003906413923090879,616.4428571428572,619.2933333333333,0.004391540523811959,1506.1714285714284,1487.2766666666669,19.59999999999991,1.3154362416107321,82.48366666666666,LOW,0.3666666666666667,2023,1,1,3,5,1,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,1
2023-01-05,HAY_POINT,VISAKHAPATNAM,Coking Coal,Capesize,5529.4,1509.6,612.1,82.39,0.3,0.9,17,15,18.01,14.3,1,17.98,17.88,,,,17.915,0.07234178138070403,17.915,0.07234178138070403,17.915,0.07234178138070403,,0.0,0.004038056454407146,614.2714285714286,618.8666666666667,0.005293832758938145,1507.8857142857141,1491.2166666666667,6.0,0.39904229848363926,82.475,LOW,0.3,2023,1,1,3,5,1,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,1
2023-01-05,TANJUNG_BARA,PARADIP,Thermal Coal,Supramax,2647.4,1509.6,612.1,82.39,0.37,1.2,4,11,11.73,6.7,1,11.69,11.52,,,,11.5775,0.08301606270274758,11.5775,0.08301606270274758,11.5775,0.08301606270274758,,0.0,0.007170465359770899,617.5285714285716,619.5066666666667,0.0038153777584100023,1505.314285714286,1485.3066666666666,19.59999999999991,1.3154362416107321,82.488,MODERATE,0.39999999999999997,2023,1,1,3,5,1,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,1
2023-01-05,GLADSTONE,PARADIP,Coking Coal,Panamax,5625.7,1509.6,612.1,82.39,0.59,2.0,8,17,21.71,14.6,1,21.62,21.5,,,,21.545,0.0772442015083771,21.545,0.0772442015083771,21.545,0.0772442015083771,,0.0,0.0035852495478476258,618.6142857142858,619.72,0.003096758799280587,1504.4571428571428,1483.3366666666666,19.59999999999991,1.3154362416107321,82.49233333333333,MODERATE,0.6666666666666666,2023,1,1,3,5,1,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,1
2023-01-06,BALIKPAPAN,KAMARAJAR,Thermal Coal,Supramax,2856.5,1495.6,608.0,82.4,0.53,2.8,10,14,10.94,8.4,1,10.93,10.86,,,,10.868,0.06016643582596562,10.868,0.06016643582596562,10.868,0.06016643582596562,,0.0,0.005536109295727422,608.0,613.2666666666667,0.00803905736717842,1495.6,1502.9333333333334,-14.0,-0.9273979862215157,82.42,MODERATE,0.9333333333333332,2023,1,1,4,6,1,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,1
