forecast_date,bdi_index,bunker_vlsfo_usd_ton,bunker_rolling_mean_7d,bunker_rolling_mean_30d,bunker_volatility_30d,bdi_rolling_mean_7d,bdi_rolling_mean_30d,bdi_momentum_14d,bdi_pct_change_14d,month,quarter,month_sin,month_cos,is_monsoon
2023-05-07,1751.2,541.9,544.6428571428571,541.6366666666667,0.005447935393009601,1704.1428571428569,1699.3366666666666,35.799999999999955,2.0869767984143612,5,2,0.49999999999999994,-0.8660254037844387,0
2023-05-08,1736.3,533.4,540.6857142857142,542.5933333333334,0.004343018013383069,1749.0714285714287,1721.6633333333334,40.0,2.3580734539880917,5,2,0.49999999999999994,-0.8660254037844387,0
2023-05-09,1717.4,534.0,533.4857142857143,539.7633333333333,0.009359349393263593,1733.6,1728.6366666666665,-33.799999999999955,-1.9301050708085858,5,2,0.49999999999999994,-0.8660254037844387,0
2023-05-10,1764.3,537.8,534.5428571428572,536.2966666666666,0.007108686622633413,1724.1000000000001,1735.4033333333334,28.0,1.6126245464493463,5,2,0.49999999999999994,-0.8660254037844387,0
2023-05-11,1742.0,539.8,538.0857142857142,535.28,0.0039876535066365616,1761.1142857142856,1739.5233333333333,24.59999999999991,1.4323978106439914,5,2,0.49999999999999994,-0.8660254037844387,0
2023-05-12,1787.8,544.5,540.4714285714284,537.55,0.005041345339993432,1748.542857142857,1743.5800000000002,23.5,1.331973020461373,5,2,0.49999999999999994,-0.8660254037844387,0
2023-05-13,1745.1,549.9,545.2714285714285,541.1033333333332,0.006022276077980749,1781.6999999999996,1764.06,3.099999999999909,0.17795637198621753,5,2,0.49999999999999994,-0.8660254037844387,0
2023-05-14,1776.1,543.5,548.9857142857143,544.8566666666667,0.007525714868176754,1749.5285714285712,1759.4366666666667,-11.700000000000045,-0.6544356191967807,5,2,0.49999999999999994,-0.8660254037844387,0
2023-05-15,1776.3,543.7,543.5285714285714,545.9399999999999,0.005269757826487384,1776.1285714285714,1769.283333333333,31.200000000000045,1.7878631597043178,5,2,0.49999999999999994,-0.8660254037844387,0
2023-05-16,1791.9,539.4,543.0857142857143,545.35,0.005729980423010897,1778.5285714285715,1767.3933333333334,15.800000000000182,0.8895895501379529,5,2,0.49999999999999994,-0.8660254037844387,0
2023-05-17,1795.0,541.5,539.6999999999999,542.1333333333333,0.0036965425795182994,1792.3428571428574,1782.0633333333333,18.700000000000045,1.052750098519397,5,2,0.49999999999999994,-0.8660254037844387,0
2023-05-18,1767.0,535.4,540.6285714285715,541.2566666666667,0.0038064102718512655,1791.0,1787.4233333333334,-24.90000000000009,-1.3895864724594056,5,2,0.49999999999999994,-0.8660254037844387,0
2023-05-19,1775.3,532.4,534.9714285714285,538.5333333333333,0.005235843678256739,1768.185714285714,1784.0799999999997,-19.700000000000045,-1.0974930362117017,5,2,0.49999999999999994,-0.8660254037844387,0
2023-05-20,1778.3,537.1,533.0714285714286,536.2866666666666,0.006961443310541642,1775.7285714285713,1778.5433333333333,11.299999999999955,0.6395019807583449,5,2,0.49999999999999994,-0.8660254037844387,0
2023-05-21,1829.9,544.1,538.1,535.2566666666667,0.004831815064590324,1785.6714285714286,1775.63,54.600000000000136,3.0755365290373535,5,2,0.49999999999999994,-0.8660254037844387,0
